id,sexo,edad,nivel,region,zona,tipo_establecimiento,rendimiento_promedio,rendimiento_matematicas,rendimiento_lenguaje,repitencia,trabaja,horas_trabajo_semana,particip_extraescolar,acceso_internet_hogar,nivel_ses,estructura_familiar,tiempo_traslado_min,apoyo_psicopedagogico,ema_i01,ema_i02,ema_i03,ema_i04,ema_i05,ema_i06,ema_i07,ema_i08,ema_i09,ema_i10,ema_i11,ema_i12,ema_i13,ema_i14,ema_i15,ema_i16,ema_i17,ema_i18,ema_intrinseca,ema_extrinseca,ema_desmotivacion,ema_total,eaa_i01,eaa_i02,eaa_i03,eaa_i04,eaa_i05,eaa_i06,eaa_i07,eaa_i08,eaa_i09,eaa_i10,eaa_i11,eaa_i12,eaa_i13,eaa_i14,eaa_tareas,eaa_social,eaa_total,ece_i01,ece_i02,ece_i03,ece_i04,ece_i05,ece_i06,ece_i07,ece_i08,ece_i09,ece_i10,ece_i11,ece_i12,ece_i13,ece_i14,ece_i15,ece_i16,ece_docente,ece_pares,ece_institucional,ece_total,iesa_i01,iesa_i02,iesa_i03,iesa_i04,iesa_i05,iesa_i06,iesa_i07,iesa_i08,iesa_i09,iesa_i10,iesa_i11,iesa_i12,iesa_evaluativo,iesa_carga,iesa_total
EDU-449,Hombre,17,4° Medio,RM,Rural,Part. Pagado,5.8,5.8,4.1,No,No,0,Sí,Sí,Medio,Biparental,20,Sí,3,3,4,4,3,3,4,2,3,2,3,2,3,4,3,2,2,3,3.3333333333333335,2.6666666666666665,2.8333333333333335,2.9444444444444446,3,3,4,2,4,4,3,2,3,2,2,1,3,3,3.2857142857142856,2.2857142857142856,2.7857142857142856,1,1,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1.5,1.2,1.8,1.5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2
EDU-450,Hombre,15,2° Medio,RM,Urbano,Part. Subvencionado,4.8,3.2,4.3,No,No,0,Sí,No,Bajo,Monoparental,51,Sí,1,1,2,1,1,1,4,4,3,3,3,3,3,3,3,3,4,3,1.1666666666666667,3.3333333333333335,3.1666666666666665,2.5555555555555554,3,2,4,3,3,3,4,2,2,2,3,3,3,3,3.142857142857143,2.5714285714285716,2.857142857142857,2,2,3,2,2,2,2,1,2,3,3,2,3,2,3,3,2.1666666666666665,2.2,2.6,2.3125,2,2,2,1,2,2,3,2,1,1,2,1,1.8333333333333333,1.6666666666666667,1.75
EDU-451,Hombre,16,2° Medio,Maule,Urbano,Part. Subvencionado,6.7,6.8,6.1,No,Sí,16,Sí,Sí,Alto,Otra,69,No,3,2,3,2,2,3,3,1,1,1,2,2,2,1,2,2,2,2,2.5,1.6666666666666667,1.8333333333333333,2,2,3,2,3,2,3,2,3,3,3,3,3,2,3,2.4285714285714284,2.857142857142857,2.642857142857143,3,4,3,2,4,3,2,3,3,1,2,2,3,2,3,2,3.1666666666666665,2.2,2.4,2.625,2,2,1,2,2,1,1,2,3,3,3,3,1.6666666666666667,2.5,2.0833333333333335
EDU-452,Hombre,18,2° Medio,Otra,Urbano,Part. Subvencionado,5.6,4.8,5.1,No,No,0,Sí,Sí,Medio,Otra,9,No,1,3,1,1,2,2,2,3,3,3,3,3,4,4,3,3,1,4,1.6666666666666667,2.8333333333333335,3.1666666666666665,2.5555555555555554,2,3,2,2,3,4,2,4,3,2,3,3,3,2,2.5714285714285716,2.857142857142857,2.7142857142857144,2,1,2,3,2,1,3,2,2,3,2,2,3,2,2,1,1.8333333333333333,2.4,2,2.0625,2,1,1,2,2,2,2,3,2,3,4,2,1.6666666666666667,2.6666666666666665,2.1666666666666665
EDU-453,Hombre,17,4° Medio,Maule,Rural,Municipal,5.2,4.3,4.8,No,No,0,Sí,Sí,Medio,Biparental,5,Sí,4,3,2,2,3,3,1,2,2,1,1,1,1,2,2,1,2,1,2.8333333333333335,1.3333333333333333,1.5,1.8888888888888888,3,2,2,3,3,2,2,2,3,2,2,4,2,4,2.4285714285714284,2.7142857142857144,2.5714285714285716,4,3,3,3,3,3,3,4,4,2,3,3,2,2,2,2,3.1666666666666665,3.2,2.2,2.875,2,3,3,2,2,3,4,4,3,4,2,2,2.5,3.1666666666666665,2.8333333333333335
EDU-454,Mujer,17,2° Medio,RM,Urbano,Municipal,7,7,7,No,No,0,No,No,Medio,Monoparental,5,No,4,4,4,3,3,2,2,4,3,2,3,2,4,3,3,2,3,3,3.3333333333333335,2.6666666666666665,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,4,3,3,4,4,4,2,4,2,3,3,2,3.1666666666666665,3.4,2.8,3.125,2,3,2,1,2,1,3,2,1,1,2,2,1.8333333333333333,1.8333333333333333,1.8333333333333333
EDU-455,Otro,14,1° Medio,RM,Urbano,Municipal,5.6,2.5,3,No,No,0,Sí,Sí,Bajo,Biparental,45,No,3,3,2,2,2,3,4,4,3,4,3,2,2,2,3,2,2,3,2.5,3.3333333333333335,2.3333333333333335,2.7222222222222223,2,4,3,3,2,2,2,3,3,3,2,4,3,1,2.5714285714285716,2.7142857142857144,2.642857142857143,4,4,4,2,3,3,2,2,3,3,2,2,3,2,2,3,3.3333333333333335,2.4,2.4,2.75,3,3,3,2,3,2,4,2,2,4,2,1,2.6666666666666665,2.5,2.5833333333333335
EDU-456,Mujer,16,2° Medio,RM,Rural,Part. Subvencionado,6.7,6.9,7,No,Sí,4,Sí,Sí,Alto,Biparental,5,No,3,3,2,3,3,4,3,4,4,4,4,2,4,3,3,4,3,3,3,3.5,3.3333333333333335,3.2777777777777777,3,3,4,4,3,4,4,4,4,3,3,4,3,4,3.5714285714285716,3.5714285714285716,3.5714285714285716,3,1,3,3,3,3,3,3,3,4,4,3,4,3,3,3,2.6666666666666665,3.4,3.2,3.0625,1,1,2,2,3,2,2,3,2,3,2,2,1.8333333333333333,2.3333333333333335,2.0833333333333335
EDU-457,Mujer,16,1° Medio,Valparaíso,Urbano,Part. Subvencionado,5.7,3.4,5.3,Sí,No,0,No,Sí,Bajo,Biparental,30,Sí,3,3,3,3,3,4,1,2,3,1,2,2,3,2,3,3,2,2,3.1666666666666665,1.8333333333333333,2.5,2.5,4,3,3,4,4,3,3,3,2,3,2,2,4,2,3.4285714285714284,2.5714285714285716,3,3,3,2,1,1,1,2,1,1,1,1,3,3,4,3,3,1.8333333333333333,1.2,3.2,2.0625,3,3,2,2,3,3,3,3,3,1,1,2,2.6666666666666665,2.1666666666666665,2.4166666666666665
EDU-458,Mujer,17,1° Medio,RM,Rural,Municipal,4.2,3.3,4.8,No,No,0,Sí,Sí,Bajo,Biparental,5,Sí,3,2,3,3,3,2,2,3,3,3,3,4,2,2,2,3,2,2,2.6666666666666665,3,2.1666666666666665,2.611111111111111,3,1,3,2,3,1,3,3,1,3,2,2,2,3,2.2857142857142856,2.2857142857142856,2.2857142857142856,2,2,1,2,3,1,2,4,2,2,2,3,3,2,3,3,1.8333333333333333,2.4,2.8,2.3125,3,3,4,3,3,3,2,2,2,1,2,2,3.1666666666666665,1.8333333333333333,2.5
EDU-459,Mujer,15,1° Medio,Otra,Urbano,Municipal,5.6,3.5,4.6,No,No,0,No,Sí,Medio,Biparental,5,Sí,4,3,3,3,4,1,4,1,4,3,3,2,2,3,3,2,3,2,3,2.8333333333333335,2.5,2.7777777777777777,2,1,2,2,3,1,1,1,3,2,1,2,2,3,1.7142857142857142,2,1.8571428571428572,2,2,4,2,2,2,2,2,2,2,2,3,4,3,1,3,2.3333333333333335,2,2.8,2.375,2,2,2,2,1,2,2,2,2,2,2,2,1.8333333333333333,2,1.9166666666666667
EDU-460,Mujer,15,4° Medio,Valparaíso,Rural,Part. Subvencionado,5.8,6.1,4.6,Sí,No,0,No,Sí,Bajo,Biparental,38,No,2,3,3,3,3,2,2,2,1,1,2,2,3,4,4,3,2,2,2.6666666666666665,1.6666666666666667,3,2.4444444444444446,3,3,2,3,2,2,2,2,4,2,3,2,3,2,2.4285714285714284,2.5714285714285716,2.5,2,1,2,3,2,3,2,1,2,2,2,2,3,1,3,2,2.1666666666666665,1.8,2.2,2.0625,2,2,2,3,3,3,1,1,2,1,1,3,2.5,1.5,2
EDU-461,Mujer,16,2° Medio,Maule,Urbano,Part. Pagado,6.8,6.2,6.3,No,Sí,29,Sí,Sí,Bajo,Biparental,15,Sí,2,3,3,2,2,1,4,2,3,2,4,2,2,2,1,1,1,3,2.1666666666666665,2.8333333333333335,1.6666666666666667,2.2222222222222223,3,3,2,3,1,3,2,2,3,2,2,2,3,3,2.4285714285714284,2.4285714285714284,2.4285714285714284,2,2,2,3,3,4,3,3,2,1,1,4,3,3,4,3,2.6666666666666665,2,3.4,2.6875,2,2,3,2,3,3,2,2,2,2,1,2,2.5,1.8333333333333333,2.1666666666666665
EDU-462,Mujer,16,4° Medio,RM,Rural,Part. Pagado,6,4.9,4.6,No,No,0,No,No,Medio,Extendida,NA,Sí,3,2,2,1,2,2,2,2,3,3,3,3,2,3,2,2,2,4,2,2.6666666666666665,2.5,2.388888888888889,3,3,3,3,3,2,3,3,4,3,3,3,3,4,2.857142857142857,3.2857142857142856,3.0714285714285716,2,2,3,1,1,2,2,3,2,1,3,2,2,2,2,1,1.8333333333333333,2.2,1.8,1.9375,3,2,3,3,2,3,2,2,3,3,2,2,2.6666666666666665,2.3333333333333335,2.5
EDU-463,Mujer,16,4° Medio,RM,Rural,Municipal,NA,3.5,3.4,No,No,0,No,No,Alto,Biparental,15,No,3,3,3,2,3,3,4,2,3,3,2,2,2,2,3,2,2,3,2.8333333333333335,2.6666666666666665,2.3333333333333335,2.611111111111111,1,2,2,1,1,2,1,2,2,2,3,2,4,3,1.4285714285714286,2.5714285714285716,2,2,1,3,2,4,2,1,1,2,2,2,2,2,3,2,2,2.3333333333333335,1.6,2.2,2.0625,3,4,4,2,3,4,2,3,3,4,3,1,3.3333333333333335,2.6666666666666665,3
EDU-464,Hombre,14,1° Medio,Biobío,Urbano,Part. Subvencionado,4,4.1,5.2,No,No,0,Sí,Sí,Medio,Otra,16,Sí,2,3,3,3,2,3,2,2,2,3,2,2,3,3,2,2,2,3,2.6666666666666665,2.1666666666666665,2.5,2.4444444444444446,3,3,3,3,2,3,4,4,3,3,3,4,3,4,3,3.4285714285714284,3.2142857142857144,2,1,2,1,1,2,3,3,3,2,3,4,3,4,3,3,1.5,2.8,3.4,2.5,4,4,4,3,4,3,4,4,2,4,3,2,3.6666666666666665,3.1666666666666665,3.4166666666666665
EDU-465,Hombre,15,3° Medio,RM,Rural,Part. Subvencionado,5.1,5.9,5.7,No,No,0,No,Sí,Medio,Monoparental,33,Sí,2,2,2,2,4,3,3,2,2,2,1,3,3,3,3,2,2,3,2.5,2.1666666666666665,2.6666666666666665,2.4444444444444446,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3.857142857142857,3.857142857142857,3.857142857142857,2,3,3,2,3,2,2,2,2,3,3,3,3,4,2,4,2.5,2.4,3.2,2.6875,1,2,1,1,1,1,2,2,3,3,2,2,1.1666666666666667,2.3333333333333335,1.75
EDU-466,Hombre,19,3° Medio,Otra,Rural,Part. Pagado,6.4,6.9,6.5,No,No,0,No,Sí,Alto,Biparental,17,No,1,3,3,3,3,3,4,3,3,3,3,2,2,2,2,3,2,2,2.6666666666666665,3,2.1666666666666665,2.611111111111111,2,2,2,3,2,3,3,3,2,2,2,1,2,3,2.4285714285714284,2.142857142857143,2.2857142857142856,3,1,2,2,2,3,3,3,3,3,3,2,3,2,2,2,2.1666666666666665,3,2.2,2.4375,2,2,3,3,2,2,2,2,2,2,3,3,2.3333333333333335,2.3333333333333335,2.3333333333333335
EDU-467,Otro,20,4° Medio,Valparaíso,Urbano,Part. Pagado,6.3,6,4.5,No,No,0,No,Sí,Medio,Biparental,11,No,2,1,1,3,2,2,2,2,2,2,3,3,2,2,2,2,2,3,1.8333333333333333,2.3333333333333335,2.1666666666666665,2.111111111111111,4,4,3,3,3,3,4,3,3,3,2,3,3,3,3.4285714285714284,2.857142857142857,3.142857142857143,3,4,4,3,4,4,4,2,2,4,3,3,3,4,3,3,3.6666666666666665,3,3.2,3.3125,2,1,1,2,2,3,1,1,2,1,1,2,1.8333333333333333,1.3333333333333333,1.5833333333333333
EDU-468,Hombre,15,4° Medio,RM,Urbano,Part. Subvencionado,6.3,6.5,6,No,No,0,No,Sí,Medio,Extendida,14,No,3,2,4,4,3,2,1,3,2,4,3,2,2,3,4,2,2,2,3,2.5,2.5,2.6666666666666665,3,4,3,4,3,3,4,3,3,4,3,3,3,3,3.4285714285714284,3.142857142857143,3.2857142857142856,3,3,3,3,2,3,3,4,3,3,3,4,4,4,4,4,2.8333333333333335,3.2,4,3.3125,2,2,1,2,3,2,1,1,1,1,1,2,2,1.1666666666666667,1.5833333333333333
EDU-469,Mujer,16,1° Medio,RM,Urbano,Part. Subvencionado,5.9,5.6,4.9,No,No,0,No,Sí,Bajo,Extendida,19,Sí,3,4,3,3,4,3,3,2,2,2,2,2,3,1,2,2,2,2,3.3333333333333335,2.1666666666666665,2,2.5,3,3,2,2,2,1,2,3,2,4,3,4,3,3,2.142857142857143,3.142857142857143,2.642857142857143,3,3,3,2,2,2,1,3,3,3,2,4,3,3,3,2,2.5,2.4,3,2.625,1,1,1,1,1,1,2,1,1,1,1,1,1,1.1666666666666667,1.0833333333333333
EDU-470,Hombre,18,3° Medio,Maule,Urbano,Part. Subvencionado,NA,6.6,6.5,No,No,0,No,Sí,Bajo,Monoparental,8,No,3,3,3,3,2,2,2,2,2,3,2,3,3,3,1,1,1,2,2.6666666666666665,2.3333333333333335,1.8333333333333333,2.2777777777777777,4,4,4,3,4,3,4,4,4,3,4,3,2,3,3.7142857142857144,3.2857142857142856,3.5,3,2,4,2,4,3,3,3,4,2,1,4,4,4,4,4,3,2.6,4,3.1875,1,2,2,2,1,3,1,2,3,2,2,3,1.8333333333333333,2.1666666666666665,2
EDU-471,Mujer,17,2° Medio,Otra,Urbano,Municipal,6.1,5,4.1,Sí,No,0,Sí,Sí,Medio,Otra,5,No,4,3,4,3,3,3,2,3,2,2,4,3,1,3,2,1,2,1,3.3333333333333335,2.6666666666666665,1.6666666666666667,2.5555555555555554,4,2,4,3,3,3,4,4,3,2,4,4,4,2,3.2857142857142856,3.2857142857142856,3.2857142857142856,4,3,3,3,4,3,2,2,3,3,3,2,3,4,2,3,3.3333333333333335,2.6,2.8,2.9375,1,2,2,2,2,2,1,2,1,1,2,2,1.8333333333333333,1.5,1.6666666666666667
EDU-472,Hombre,16,3° Medio,RM,Urbano,Municipal,5.9,5.2,5.6,No,No,0,No,No,Medio,Extendida,32,No,3,3,3,3,2,3,1,2,1,1,2,2,2,1,2,3,2,2,2.8333333333333335,1.5,2,2.111111111111111,2,2,4,3,3,3,4,4,4,4,3,3,3,2,3,3.2857142857142856,3.142857142857143,2,2,1,3,3,2,3,2,2,3,2,3,3,2,2,3,2.1666666666666665,2.4,2.6,2.375,1,1,1,2,2,1,2,1,1,1,1,1,1.3333333333333333,1.1666666666666667,1.25
EDU-473,Hombre,17,1° Medio,Biobío,Urbano,Part. Pagado,6.4,5.2,5.4,No,Sí,24,Sí,Sí,Bajo,Biparental,5,No,1,2,2,3,3,1,3,3,4,3,2,3,3,3,2,3,2,3,2,3,2.6666666666666665,2.5555555555555554,2,3,3,4,3,4,4,2,4,3,3,3,3,2,3.2857142857142856,2.857142857142857,3.0714285714285716,2,3,2,3,3,2,3,3,1,3,2,3,2,3,3,2,2.5,2.4,2.6,2.5,4,4,4,4,4,4,3,3,2,1,3,3,4,2.5,3.25
EDU-474,Mujer,17,3° Medio,Maule,Urbano,Part. Subvencionado,4.1,4.1,3.3,No,No,0,No,No,Alto,Monoparental,5,No,2,3,2,3,2,2,2,3,3,2,2,1,3,3,3,2,3,2,2.3333333333333335,2.1666666666666665,2.6666666666666665,2.388888888888889,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2.2857142857142856,2.2857142857142856,2.2857142857142856,1,2,2,3,1,1,3,2,2,2,3,1,2,2,1,2,1.6666666666666667,2.4,1.6,1.875,2,3,4,3,3,3,2,4,3,3,3,3,3,3,3
EDU-475,Hombre,15,2° Medio,RM,Urbano,Part. Pagado,6.8,6.4,5.8,No,No,0,No,Sí,Bajo,Monoparental,32,No,2,3,3,2,2,3,3,3,4,2,3,2,2,2,3,2,2,3,2.5,2.8333333333333335,2.3333333333333335,2.5555555555555554,4,4,4,4,4,3,3,3,3,3,2,3,3,2,3.7142857142857144,2.7142857142857144,3.2142857142857144,2,4,2,3,3,2,3,3,3,3,4,1,3,2,2,2,2.6666666666666665,3.2,2,2.625,1,1,1,1,1,1,1,1,2,3,2,3,1,2,1.5
EDU-476,Mujer,14,4° Medio,RM,Urbano,Municipal,3.3,2.1,2.2,No,No,0,Sí,Sí,Bajo,Biparental,21,No,1,1,1,1,1,1,3,1,2,1,2,1,3,2,4,4,2,3,1,1.6666666666666667,3,1.8888888888888888,3,2,2,4,2,2,2,3,4,2,2,3,2,2,2.4285714285714284,2.5714285714285716,2.5,2,2,1,2,1,2,2,2,1,2,4,2,2,2,3,3,1.6666666666666667,2.2,2.4,2.0625,4,4,4,4,4,4,3,3,2,3,2,2,4,2.5,3.25
EDU-477,Mujer,15,3° Medio,Otra,Urbano,Municipal,4.4,3.4,2.8,No,No,0,Sí,Sí,Bajo,Monoparental,32,Sí,4,2,2,4,2,2,1,2,2,1,2,3,2,2,2,1,2,2,2.6666666666666665,1.8333333333333333,1.8333333333333333,2.111111111111111,3,3,3,4,2,3,2,3,4,3,3,3,4,3,2.857142857142857,3.2857142857142856,3.0714285714285716,4,2,2,3,2,3,2,2,1,1,1,2,2,2,3,3,2.6666666666666665,1.4,2.4,2.1875,3,2,3,4,3,2,1,2,1,2,1,4,2.8333333333333335,1.8333333333333333,2.3333333333333335
EDU-478,Mujer,15,1° Medio,Valparaíso,Urbano,Municipal,5.5,4.9,6.6,No,Sí,16,No,Sí,Medio,Biparental,17,No,2,3,4,2,3,2,1,2,4,2,1,2,1,1,2,1,1,3,2.6666666666666665,2,1.5,2.0555555555555554,4,4,4,4,3,3,4,4,4,4,3,3,4,3,3.7142857142857144,3.5714285714285716,3.642857142857143,3,2,2,2,3,3,3,2,3,1,2,2,2,1,2,2,2.5,2.2,1.8,2.1875,4,3,4,4,3,3,3,2,3,3,2,1,3.5,2.3333333333333335,2.9166666666666665
EDU-479,Mujer,16,1° Medio,RM,Urbano,Part. Subvencionado,4.8,4.3,4.9,No,Sí,15,Sí,Sí,Medio,Biparental,48,Sí,3,1,2,2,2,2,3,1,3,3,3,3,3,2,3,3,2,1,2,2.6666666666666665,2.3333333333333335,2.3333333333333335,3,3,3,3,4,3,4,4,4,4,4,4,4,2,3.2857142857142856,3.7142857142857144,3.5,4,3,4,2,3,2,2,1,2,2,2,3,3,3,3,3,3,1.8,3,2.625,3,3,2,2,1,3,2,2,2,3,1,4,2.3333333333333335,2.3333333333333335,2.3333333333333335
EDU-480,Hombre,15,1° Medio,Valparaíso,Rural,Municipal,6.8,6.8,6.3,No,Sí,NA,No,Sí,Medio,Otra,23,No,4,4,3,4,3,4,1,3,3,2,2,1,1,2,2,1,2,3,3.6666666666666665,2,1.8333333333333333,2.5,3,3,4,3,2,3,4,2,2,3,2,3,3,3,3.142857142857143,2.5714285714285716,2.857142857142857,3,4,3,3,2,4,3,4,3,4,4,4,4,4,4,4,3.1666666666666665,3.6,4,3.5625,2,3,2,4,2,2,2,2,2,3,4,2,2.5,2.5,2.5
EDU-481,Hombre,19,4° Medio,Valparaíso,Urbano,Part. Subvencionado,6.3,4.7,4.7,No,No,0,Sí,No,Bajo,Biparental,35,No,2,3,3,3,2,1,3,2,2,2,3,3,4,2,2,2,2,3,2.3333333333333335,2.5,2.5,2.4444444444444446,3,3,3,3,3,3,2,3,2,2,3,3,2,3,2.857142857142857,2.5714285714285716,2.7142857142857144,4,3,3,4,3,3,4,3,1,2,1,4,4,3,3,3,3.3333333333333335,2.2,3.4,3,2,2,1,2,1,3,3,1,3,3,2,1,1.8333333333333333,2.1666666666666665,2
EDU-482,Hombre,20,3° Medio,RM,Urbano,Municipal,6.9,6.5,7,No,No,0,No,Sí,Alto,Biparental,116,No,3,1,2,2,2,3,4,1,3,3,2,3,1,1,1,1,1,2,2.1666666666666665,2.6666666666666665,1.1666666666666667,2,2,3,2,2,3,2,3,3,4,4,3,4,4,3,2.4285714285714284,3.5714285714285716,3,2,3,3,3,3,2,3,3,2,3,3,2,2,2,2,1,2.6666666666666665,2.8,1.8,2.4375,1,2,1,1,1,2,3,1,2,1,1,3,1.3333333333333333,1.8333333333333333,1.5833333333333333
EDU-483,Mujer,15,2° Medio,RM,Urbano,Part. Subvencionado,4.3,5.1,2.5,No,No,0,No,Sí,Alto,Biparental,5,No,3,2,2,2,3,1,2,4,3,4,2,3,4,4,3,2,2,3,2.1666666666666665,3,3,2.7222222222222223,2,2,3,3,3,3,2,2,2,3,1,3,2,3,2.5714285714285716,2.2857142857142856,2.4285714285714284,2,3,2,2,1,2,4,3,2,3,4,3,4,4,2,3,2,3.2,3.2,2.75,1,3,3,1,2,3,2,2,3,3,4,2,2.1666666666666665,2.6666666666666665,2.4166666666666665
EDU-484,Mujer,20,3° Medio,Maule,Rural,Part. Subvencionado,4.3,3.9,2.6,No,No,0,No,Sí,Medio,Extendida,5,No,1,4,1,2,2,2,3,3,2,2,2,2,4,2,3,2,3,3,2,2.3333333333333335,2.8333333333333335,2.388888888888889,3,2,2,2,2,2,3,2,2,3,2,3,3,2,2.2857142857142856,2.4285714285714284,2.357142857142857,2,3,3,2,2,2,2,3,2,1,2,2,3,1,4,2,2.3333333333333335,2,2.4,2.25,3,2,2,2,2,2,3,2,2,3,3,3,2.1666666666666665,2.6666666666666665,2.4166666666666665
EDU-485,Mujer,18,2° Medio,RM,Urbano,Part. Subvencionado,6,4.3,6.8,No,Sí,11,Sí,Sí,Medio,Biparental,25,No,4,3,4,4,4,2,1,2,1,2,1,2,2,2,1,2,1,1,3.5,1.5,1.5,2.1666666666666665,3,3,3,2,2,4,4,2,2,3,3,3,2,3,3,2.5714285714285716,2.7857142857142856,2,1,2,3,2,3,2,2,1,1,2,2,4,1,3,3,2.1666666666666665,1.6,2.6,2.125,2,3,2,1,1,2,2,2,4,3,3,4,1.8333333333333333,3,2.4166666666666665
EDU-486,Mujer,17,4° Medio,RM,Urbano,Part. Subvencionado,3.3,2.6,2.6,No,No,0,No,Sí,Medio,Biparental,5,No,2,2,1,2,3,2,2,3,3,3,3,3,2,3,3,3,4,4,2,2.8333333333333335,3.1666666666666665,2.6666666666666665,3,3,1,2,3,2,2,2,3,1,3,3,2,3,2.2857142857142856,2.4285714285714284,2.357142857142857,2,2,2,3,3,2,1,1,1,1,1,2,2,2,2,1,2.3333333333333335,1,1.8,1.75,3,4,3,4,4,4,3,4,4,4,2,2,3.6666666666666665,3.1666666666666665,3.4166666666666665
EDU-487,Hombre,14,3° Medio,Biobío,Urbano,Municipal,6.2,NA,6.7,No,Sí,12,No,Sí,Alto,Monoparental,NA,No,3,4,2,2,4,4,1,2,2,1,2,3,3,2,2,4,2,2,3.1666666666666665,1.8333333333333333,2.5,2.5,4,3,3,3,4,4,3,4,4,4,3,4,4,3,3.4285714285714284,3.7142857142857144,3.5714285714285716,2,2,2,1,2,2,2,3,2,3,3,2,2,2,3,2,1.8333333333333333,2.6,2.2,2.1875,2,2,2,3,4,3,3,3,4,3,3,3,2.6666666666666665,3.1666666666666665,2.9166666666666665
EDU-488,Mujer,15,1° Medio,Biobío,Urbano,Part. Subvencionado,6.4,5.8,6.8,No,Sí,4,Sí,Sí,Alto,Monoparental,31,No,3,2,3,4,3,3,3,3,1,2,3,3,3,3,2,2,2,1,3,2.5,2.1666666666666665,2.5555555555555554,3,3,3,3,3,3,2,4,4,4,3,2,4,3,2.857142857142857,3.4285714285714284,3.142857142857143,4,3,2,3,1,2,3,2,3,3,2,2,2,2,2,3,2.5,2.6,2.2,2.4375,2,3,2,2,3,2,1,1,2,1,1,2,2.3333333333333335,1.3333333333333333,1.8333333333333333
EDU-489,Mujer,15,1° Medio,Maule,Rural,Municipal,5.6,5.9,5.6,No,No,0,No,Sí,Medio,Extendida,5,No,2,2,2,2,3,2,3,4,4,4,4,3,2,3,4,4,4,1,2.1666666666666665,3.6666666666666665,3,2.9444444444444446,4,3,4,3,3,4,3,2,3,3,2,3,3,2,3.4285714285714284,2.5714285714285716,3,4,4,3,3,3,3,3,3,4,4,3,3,2,2,3,2,3.3333333333333335,3.4,2.4,3.0625,2,4,3,3,3,2,1,2,1,2,2,3,2.8333333333333335,1.8333333333333333,2.3333333333333335
EDU-490,Hombre,15,3° Medio,Valparaíso,Urbano,Municipal,7,6.8,6.9,No,No,0,Sí,Sí,Medio,Biparental,NA,No,3,2,4,3,3,3,4,3,3,3,3,3,2,3,2,4,3,1,3,3.1666666666666665,2.5,2.888888888888889,4,4,4,4,4,4,3,4,3,4,4,3,4,4,3.857142857142857,3.7142857142857144,3.7857142857142856,2,2,3,3,2,3,4,4,4,4,4,2,3,2,2,1,2.5,4,2,2.8125,2,1,1,1,2,2,2,1,1,2,2,2,1.5,1.6666666666666667,1.5833333333333333
EDU-491,Mujer,17,2° Medio,RM,Urbano,Municipal,5,4.3,4.2,No,No,0,Sí,No,Medio,Monoparental,5,No,2,2,2,2,2,2,2,3,1,2,2,1,2,2,4,3,3,2,2,1.8333333333333333,2.6666666666666665,2.1666666666666665,2,3,3,2,2,3,2,4,3,4,3,3,4,4,2.4285714285714284,3.5714285714285716,3,2,3,2,4,3,2,3,3,4,3,4,3,3,3,2,2,2.6666666666666665,3.4,2.6,2.875,1,1,1,1,2,1,2,1,3,1,3,2,1.1666666666666667,2,1.5833333333333333
EDU-492,Hombre,14,2° Medio,Valparaíso,Urbano,Part. Subvencionado,5.8,5.1,2.9,No,No,0,Sí,Sí,Bajo,Extendida,9,No,1,3,1,2,2,3,2,3,3,1,3,3,3,3,3,2,2,1,2,2.5,2.3333333333333335,2.2777777777777777,3,3,3,3,3,2,2,2,3,2,3,2,2,2,2.7142857142857144,2.2857142857142856,2.5,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1.5,1.8,1,1.4375,1,1,1,1,1,1,2,1,1,1,1,3,1,1.5,1.25
EDU-493,Hombre,15,1° Medio,RM,Urbano,Municipal,6.9,6.7,6.5,No,No,0,No,No,Bajo,Biparental,NA,No,3,2,1,2,3,1,2,2,1,2,1,3,2,3,2,3,3,2,2,1.8333333333333333,2.5,2.111111111111111,2,2,3,2,2,3,2,3,3,3,2,3,4,4,2.2857142857142856,3.142857142857143,2.7142857142857144,3,3,3,4,3,3,3,1,2,2,2,3,2,4,3,3,3.1666666666666665,2,3,2.75,3,1,1,2,2,2,1,2,3,1,2,1,1.8333333333333333,1.6666666666666667,1.75
EDU-494,Mujer,14,3° Medio,RM,Urbano,Municipal,4.2,2.7,2.1,No,Sí,8,Sí,Sí,Medio,Extendida,48,No,2,2,2,1,2,2,2,3,2,1,2,4,3,4,2,4,3,2,1.8333333333333333,2.3333333333333335,3,2.388888888888889,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2.4285714285714284,2,2.2142857142857144,2,3,3,4,3,2,3,3,2,4,2,3,3,3,2,2,2.8333333333333335,2.8,2.6,2.75,4,3,3,3,3,3,4,4,4,3,4,3,3.1666666666666665,3.6666666666666665,3.4166666666666665
