id,sexo,edad,region_origen,primera_generacion_universitaria,carrera,ano_carrera,promedio_acumulado,creditos_semestre,trabaja,horas_trabajo_semana,tipo_beca,vive_con_familia,distancia_universidad,uso_apoyo_psicologico,satisfaccion_carrera,horas_estudio_semana,actividades_extracurriculares,ere_i01,ere_i02,ere_i03,ere_i04,ere_i05,ere_i06,ere_i07,ere_i08,ere_i09,ere_i10,ere_i11,ere_i12,ere_i13,ere_i14,ere_i15,ere_i16,ere_reevaluacion,ere_supresion,ere_total,eag_i01,eag_i02,eag_i03,eag_i04,eag_i05,eag_i06,eag_i07,eag_i08,eag_i09,eag_i10,eag_i11,eag_i12,eag_i13,eag_i14,eag_conductual,eag_cognitiva,eag_total,epa_i01,epa_i02,epa_i03,epa_i04,epa_i05,epa_i06,epa_i07,epa_i08,epa_i09,epa_i10,epa_i11,epa_i12,epa_postergacion_tareas,epa_postergacion_decisiones,epa_total,cbu_i01,cbu_i02,cbu_i03,cbu_i04,cbu_i05,cbu_i06,cbu_i07,cbu_i08,cbu_i09,cbu_i10,cbu_i11,cbu_i12,cbu_i13,cbu_i14,cbu_i15,cbu_i16,cbu_i17,cbu_i18,cbu_emocional,cbu_vinculacion,cbu_satisfaccion_vital,cbu_total
INV-440,Hombre,20,RM,Sí,Educación,1°,NA,48,Sí,22,Sin beca,No,Desplazado/a,Sí,3,32,No,2,3,2,2,2,2,1,3,2,3,3,1,2,2,3,1,2.125,2.125,2.125,3,2,2,3,2,3,2,3,2,2,3,4,2,2,2.4285714285714284,2.5714285714285716,2.5,1,1,2,1,2,1,2,2,1,3,1,2,1.3333333333333333,1.8333333333333333,1.5833333333333333,2,3,1,3,2,2,1,2,3,2,3,2,2,2,3,2,3,3,2.1666666666666665,2.1666666666666665,2.5,2.2777777777777777
INV-441,Hombre,24,RM,Sí,Trabajo Social,2°,5.8,22,Sí,18,Gratuidad,Sí,Desplazado/a,No,4,30,No,2,3,3,3,2,4,3,1,1,1,2,2,2,2,1,2,2.625,1.625,2.125,2,3,2,2,3,3,2,3,4,2,3,3,3,4,2.4285714285714284,3.142857142857143,2.7857142857142856,2,3,2,1,1,3,3,1,2,2,1,1,2,1.6666666666666667,1.8333333333333333,3,1,3,3,3,1,2,2,3,3,3,2,3,3,3,4,4,4,2.3333333333333335,2.5,3.5,2.7777777777777777
INV-442,Mujer,26,RM,No,Trabajo Social,3°,5.6,29,Sí,29,Gratuidad,Sí,Desplazado/a,No,4,36,No,3,4,3,3,3,4,4,2,3,3,2,3,2,3,2,3,3.25,2.625,2.9375,4,4,3,3,2,3,4,4,4,4,3,3,3,3,3.2857142857142856,3.4285714285714284,3.357142857142857,2,2,1,2,3,1,2,2,2,2,3,3,1.8333333333333333,2.3333333333333335,2.0833333333333335,3,2,3,4,3,4,4,3,3,4,4,2,3,4,3,2,4,2,3.1666666666666665,3.3333333333333335,3,3.1666666666666665
INV-443,Hombre,20,Región sur,Sí,Otra,1°,5.9,55,Sí,30,Gratuidad,No,Desplazado/a,No,3,8,No,3,2,3,2,3,2,3,2,3,3,2,2,2,2,3,3,2.5,2.5,2.5,3,3,3,3,4,3,4,3,3,3,4,4,3,2,3.2857142857142856,3.142857142857143,3.2142857142857144,2,1,2,1,1,2,2,1,1,2,3,1,1.5,1.6666666666666667,1.5833333333333333,4,4,4,4,4,3,4,3,4,3,3,2,2,3,3,2,2,2,3.8333333333333335,3.1666666666666665,2.3333333333333335,3.111111111111111
INV-444,Mujer,17,RM,No,Enfermería,3°,3.1,48,Sí,19,Sin beca,Sí,Local,No,1,17,No,2,2,2,2,2,3,2,3,2,3,3,4,1,2,3,3,2.25,2.625,2.4375,3,3,2,2,2,2,3,3,4,3,2,4,4,3,2.4285714285714284,3.2857142857142856,2.857142857142857,2,2,3,1,1,2,4,2,2,1,2,3,1.8333333333333333,2.3333333333333335,2.0833333333333335,2,3,3,2,2,2,2,1,2,2,2,2,2,2,2,3,2,3,2.3333333333333335,1.8333333333333333,2.3333333333333335,2.1666666666666665
INV-445,Hombre,23,RM,No,Educación,2°,3.1,45,No,0,Sin beca,Sí,Local,Sí,1,19,Sí,3,3,3,3,2,3,3,2,4,3,4,3,2,3,3,2,2.75,3,2.875,3,3,3,3,2,3,2,3,2,3,4,3,3,4,2.7142857142857144,3.142857142857143,2.9285714285714284,2,3,3,2,3,1,3,2,2,2,3,2,2.3333333333333335,2.3333333333333335,2.3333333333333335,3,2,3,2,3,3,2,2,4,2,3,4,2,2,3,2,2,4,2.6666666666666665,2.8333333333333335,2.5,2.6666666666666665
INV-446,Mujer,24,RM,Sí,Enfermería,1°,4.2,NA,Sí,14,Sin beca,Sí,Desplazado/a,No,1,4,Sí,1,2,1,2,1,2,1,2,4,3,3,3,3,2,2,3,1.5,2.875,2.1875,1,1,1,2,1,2,1,2,2,2,3,3,3,3,1.2857142857142858,2.5714285714285716,1.9285714285714286,4,3,4,3,3,1,3,4,3,3,3,4,3,3.3333333333333335,3.1666666666666665,3,2,2,2,2,3,2,2,2,2,2,3,1,2,1,2,2,3,2.3333333333333335,2.1666666666666665,1.8333333333333333,2.111111111111111
INV-447,Mujer,22,RM,No,Enfermería,2°,3.8,37,Sí,5,Gratuidad,Sí,Desplazado/a,No,1,21,No,2,3,3,2,3,4,3,3,3,3,3,4,2,2,3,1,2.875,2.625,2.75,3,3,2,2,3,4,3,2,2,3,3,3,4,2,2.857142857142857,2.7142857142857144,2.7857142857142856,3,2,3,2,2,3,1,3,3,2,2,3,2.5,2.3333333333333335,2.4166666666666665,2,1,2,2,2,3,4,3,3,4,3,3,3,1,2,2,3,2,2,3.3333333333333335,2.1666666666666665,2.5
INV-448,Mujer,24,RM,Sí,Educación,1°,6.8,50,No,0,Beca excelencia,Sí,Local,No,4,32,No,2,3,1,3,3,2,4,2,2,2,1,3,2,2,1,3,2.5,2,2.25,2,3,3,3,2,2,3,3,3,3,2,2,3,2,2.5714285714285716,2.5714285714285716,2.5714285714285716,1,2,2,1,3,2,3,3,2,2,2,3,1.8333333333333333,2.5,2.1666666666666665,2,2,3,3,3,2,4,2,3,2,3,4,4,3,3,2,2,2,2.5,3,2.6666666666666665,2.7222222222222223
INV-449,Mujer,23,Región norte,Sí,Enfermería,2°,6.8,50,No,0,Beca excelencia,Sí,Local,No,5,29,No,4,4,4,3,4,3,3,3,2,2,2,3,1,2,3,1,3.5,2,2.75,3,3,2,2,3,3,2,4,3,3,3,3,4,3,2.5714285714285716,3.2857142857142856,2.9285714285714284,1,1,1,1,1,2,1,1,1,1,1,1,1.1666666666666667,1,1.0833333333333333,3,4,3,4,4,3,4,4,2,4,4,4,3,4,3,4,4,3,3.5,3.6666666666666665,3.5,3.5555555555555554
INV-450,Mujer,21,Región sur,No,Educación,1°,6,35,No,0,Beca excelencia,Sí,Local,No,5,38,Sí,3,4,2,3,3,1,1,3,1,1,1,1,1,2,1,2,2.5,1.25,1.875,3,4,3,4,4,4,4,4,4,4,4,3,3,2,3.7142857142857144,3.4285714285714284,3.5714285714285716,3,3,1,2,2,2,3,2,2,2,1,3,2.1666666666666665,2.1666666666666665,2.1666666666666665,3,2,2,4,3,3,3,3,4,3,3,3,2,3,2,3,2,2,2.8333333333333335,3.1666666666666665,2.3333333333333335,2.7777777777777777
INV-451,Mujer,25,RM,No,Trabajo Social,3°,4.3,43,No,0,Gratuidad,No,Local,No,NA,9,No,3,2,2,2,3,1,2,4,3,3,3,2,3,2,2,2,2.375,2.5,2.4375,2,2,2,3,1,2,1,4,2,4,3,4,4,1,1.8571428571428572,3.142857142857143,2.5,3,2,3,3,3,3,2,4,3,2,3,2,2.8333333333333335,2.6666666666666665,2.75,3,3,2,3,3,3,2,2,3,2,3,2,3,2,2,2,2,2,2.8333333333333335,2.3333333333333335,2.1666666666666665,2.4444444444444446
INV-452,Hombre,19,Región centro,No,Trabajo Social,3°,4.2,37,Sí,13,Gratuidad,Sí,Local,No,3,32,No,3,3,3,3,4,3,4,3,1,1,2,1,2,1,1,4,3.25,1.625,2.4375,2,4,3,3,2,2,3,3,2,2,2,2,2,2,2.7142857142857144,2.142857142857143,2.4285714285714284,3,3,4,4,3,2,3,4,3,3,3,2,3.1666666666666665,3,3.0833333333333335,2,2,3,2,2,2,3,3,4,3,2,2,1,2,2,2,2,1,2.1666666666666665,2.8333333333333335,1.6666666666666667,2.2222222222222223
INV-453,Hombre,19,Región centro,Sí,Educación,5°,NA,42,No,0,Otra beca,Sí,Local,No,2,13,No,2,2,1,1,2,2,2,3,2,3,2,2,3,1,1,3,1.875,2.125,2,3,3,2,1,2,3,2,1,2,1,2,3,2,3,2.2857142857142856,2,2.142857142857143,1,2,3,2,3,2,2,3,3,2,3,3,2.1666666666666665,2.6666666666666665,2.4166666666666665,3,1,3,3,2,3,2,3,2,4,2,3,2,3,2,3,3,3,2.5,2.6666666666666665,2.6666666666666665,2.611111111111111
INV-454,Mujer,21,Región centro,Sí,Psicología,1°,4,56,Sí,15,Otra beca,No,Desplazado/a,No,2,32,Sí,1,2,2,2,2,3,1,1,2,1,1,1,2,2,2,1,1.75,1.5,1.625,3,1,2,2,2,2,2,2,2,3,2,2,2,4,2,2.4285714285714284,2.2142857142857144,3,2,4,3,3,3,4,3,4,2,3,4,3,3.3333333333333335,3.1666666666666665,2,4,4,2,3,2,3,3,4,3,3,3,2,2,1,3,2,2,2.8333333333333335,3.1666666666666665,2,2.6666666666666665
INV-455,Hombre,21,RM,Sí,Educación,1°,4.4,60,No,0,Gratuidad,No,Desplazado/a,No,2,14,Sí,1,2,2,1,2,3,2,2,1,2,1,1,2,2,3,2,1.875,1.75,1.8125,2,2,1,1,2,2,3,2,3,2,2,2,2,1,1.8571428571428572,2,1.9285714285714286,2,3,2,1,2,2,3,3,3,3,3,2,2,2.8333333333333335,2.4166666666666665,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2.1666666666666665,2.3333333333333335,2,2.1666666666666665
INV-456,Mujer,19,Región sur,No,Trabajo Social,4°,4.9,45,No,0,Beca excelencia,Sí,Local,No,3,24,No,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,2,2.875,2.625,2.75,3,2,3,4,3,3,3,4,3,4,4,2,3,3,3,3.2857142857142856,3.142857142857143,3,3,2,2,3,2,2,1,2,1,1,2,2.5,1.5,2,3,2,2,2,2,2,2,1,1,2,3,4,2,3,2,3,1,1,2.1666666666666665,2.1666666666666665,2,2.111111111111111
INV-457,Mujer,26,RM,No,Enfermería,2°,4.1,41,Sí,15,Sin beca,Sí,Local,No,4,12,Sí,1,2,2,1,2,3,1,2,3,1,3,2,3,4,3,3,1.75,2.75,2.25,2,2,3,2,2,2,2,2,4,2,2,3,2,4,2.142857142857143,2.7142857142857144,2.4285714285714284,2,2,2,3,1,1,3,2,1,2,4,3,1.8333333333333333,2.5,2.1666666666666665,1,3,2,2,2,1,2,2,2,3,3,3,3,1,2,3,2,2,1.8333333333333333,2.5,2.1666666666666665,2.1666666666666665
INV-458,Hombre,22,RM,No,Educación,3°,6,44,No,0,Gratuidad,No,Desplazado/a,No,2,20,No,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,3,2.5,2.375,2.4375,3,3,3,3,3,3,2,4,4,4,4,3,4,4,2.857142857142857,3.857142857142857,3.357142857142857,2,2,2,1,1,3,1,2,2,1,3,1,1.8333333333333333,1.6666666666666667,1.75,2,3,2,3,4,3,3,3,3,4,3,4,4,3,4,4,4,4,2.8333333333333335,3.3333333333333335,3.8333333333333335,3.3333333333333335
INV-459,Hombre,22,RM,No,Psicología,4°,5.6,48,Sí,12,Sin beca,No,Local,No,3,35,No,3,3,3,2,2,2,4,3,3,4,3,4,4,4,4,2,2.75,3.5,3.125,3,3,3,2,3,3,3,3,2,4,2,2,3,4,2.857142857142857,2.857142857142857,2.857142857142857,2,3,1,1,2,2,1,1,1,1,2,1,1.8333333333333333,1.1666666666666667,1.5,2,3,3,4,3,2,3,4,3,3,3,3,4,3,4,4,3,2,2.8333333333333335,3.1666666666666665,3.3333333333333335,3.111111111111111
INV-460,Hombre,20,Región centro,No,Psicología,1°,6,54,No,0,Gratuidad,Sí,Local,Sí,4,35,No,4,3,4,3,4,4,4,3,2,2,3,2,1,2,3,2,3.625,2.125,2.875,3,3,3,3,4,3,3,4,2,3,3,2,3,4,3.142857142857143,3,3.0714285714285716,2,3,2,2,4,2,1,2,3,1,2,3,2.5,2,2.25,4,3,3,2,3,3,3,3,4,3,4,2,3,2,3,2,2,2,3,3.1666666666666665,2.3333333333333335,2.8333333333333335
INV-461,Mujer,26,Región sur,No,Psicología,1°,4.5,NA,No,0,Gratuidad,No,Local,No,2,19,Sí,1,3,2,2,2,2,1,4,4,4,4,4,3,4,3,2,2.125,3.5,2.8125,2,3,2,1,3,2,1,2,3,3,2,3,2,1,2,2.2857142857142856,2.142857142857143,3,2,3,2,3,4,3,4,3,3,3,3,2.8333333333333335,3.1666666666666665,3,1,1,1,2,1,1,2,1,1,2,1,2,3,2,2,2,3,2,1.1666666666666667,1.5,2.3333333333333335,1.6666666666666667
INV-462,Hombre,20,Región centro,Sí,Trabajo Social,3°,6.2,31,No,0,Gratuidad,Sí,Local,Sí,4,12,Sí,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2.875,2.9375,4,4,4,3,3,4,4,3,3,4,3,4,3,4,3.7142857142857144,3.4285714285714284,3.5714285714285716,2,2,2,2,3,2,2,1,1,2,2,1,2.1666666666666665,1.5,1.8333333333333333,3,3,3,4,4,4,2,2,3,2,4,2,4,4,4,4,3,4,3.5,2.5,3.8333333333333335,3.2777777777777777
INV-463,Hombre,24,Región sur,Sí,Psicología,4°,3.2,50,Sí,20,Gratuidad,No,Local,No,1,13,Sí,1,2,2,1,1,1,1,1,4,4,4,4,3,3,3,4,1.25,3.625,2.4375,2,2,2,1,2,2,1,1,3,1,1,2,1,2,1.7142857142857142,1.5714285714285714,1.6428571428571428,3,3,4,2,2,2,2,3,2,2,3,3,2.6666666666666665,2.5,2.5833333333333335,3,2,2,1,2,2,2,1,1,1,2,2,3,2,3,2,1,2,2,1.5,2.1666666666666665,1.8888888888888888
INV-464,Mujer,22,RM,No,Psicología,3°,3.5,52,No,0,Gratuidad,No,Desplazado/a,No,1,NA,No,2,1,4,2,2,2,2,2,3,3,2,3,3,3,3,2,2.125,2.75,2.4375,3,2,3,2,3,2,3,4,3,3,3,2,2,1,2.5714285714285716,2.5714285714285716,2.5714285714285716,4,4,4,4,4,4,4,3,3,3,3,3,4,3.1666666666666665,3.5833333333333335,2,2,2,2,1,2,2,2,2,2,2,2,3,2,3,2,2,2,1.8333333333333333,2,2.3333333333333335,2.0555555555555554
INV-465,Hombre,21,RM,Sí,Psicología,1°,5,54,No,0,Otra beca,Sí,Desplazado/a,No,1,16,No,2,3,3,3,2,2,3,2,2,3,3,2,2,2,3,2,2.5,2.375,2.4375,3,2,2,2,3,1,2,3,3,3,3,3,3,2,2.142857142857143,2.857142857142857,2.5,3,2,2,3,4,2,3,2,3,2,2,2,2.6666666666666665,2.3333333333333335,2.5,2,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,2.5,2.3333333333333335,2.1666666666666665,2.3333333333333335
INV-466,Mujer,18,Región sur,Sí,Educación,2°,6.3,42,Sí,19,Beca excelencia,Sí,Desplazado/a,No,4,22,No,4,3,4,4,4,4,4,2,3,3,3,4,3,2,2,3,3.625,2.875,3.25,3,3,4,3,4,3,4,2,2,2,2,1,3,3,3.4285714285714284,2.142857142857143,2.7857142857142856,2,2,2,3,1,2,1,2,3,1,1,3,2,1.8333333333333333,1.9166666666666667,3,4,3,4,1,3,3,2,3,3,3,2,4,4,4,3,4,4,3,2.6666666666666665,3.8333333333333335,3.1666666666666665
INV-467,Mujer,24,Región sur,No,Enfermería,1°,4.5,35,Sí,25,Gratuidad,Sí,Desplazado/a,No,3,37,No,2,2,3,2,2,1,2,3,1,2,2,2,1,3,1,1,2.125,1.625,1.875,2,2,2,3,2,3,2,3,4,3,4,3,3,4,2.2857142857142856,3.4285714285714284,2.857142857142857,2,2,3,1,4,1,3,3,3,3,4,1,2.1666666666666665,2.8333333333333335,2.5,3,1,2,4,4,3,2,2,1,1,2,3,3,2,3,2,3,2,2.8333333333333335,1.8333333333333333,2.5,2.388888888888889
INV-468,Mujer,24,Región centro,No,Psicología,4°,5.5,46,No,0,Otra beca,Sí,Desplazado/a,Sí,3,25,Sí,3,2,3,1,3,2,2,2,4,4,4,3,4,4,3,3,2.25,3.625,2.9375,2,2,2,2,3,2,3,3,3,3,4,3,3,3,2.2857142857142856,3.142857142857143,2.7142857142857144,3,3,2,2,3,2,3,3,3,2,2,2,2.5,2.5,2.5,3,2,2,3,2,3,3,4,3,3,4,4,3,3,4,3,2,3,2.5,3.5,3,3
INV-469,Hombre,25,RM,No,Psicología,1°,5.2,32,No,0,Beca excelencia,No,Local,No,3,31,No,2,2,1,2,2,1,1,3,2,2,3,3,3,3,2,2,1.75,2.5,2.125,4,3,4,3,2,2,3,4,2,2,3,3,2,3,3,2.7142857142857144,2.857142857142857,4,2,3,3,4,2,2,3,3,2,2,2,3,2.3333333333333335,2.6666666666666665,3,3,3,3,2,4,3,3,3,3,3,2,3,4,3,3,3,4,3,2.8333333333333335,3.3333333333333335,3.0555555555555554
INV-470,Otro,22,Región norte,Sí,Trabajo Social,1°,6.5,36,No,0,Sin beca,Sí,Desplazado/a,No,4,29,No,2,4,2,3,2,4,3,2,2,1,2,1,1,1,2,2,2.75,1.5,2.125,3,3,3,2,2,3,2,3,2,2,4,3,3,4,2.5714285714285716,3,2.7857142857142856,2,3,3,2,3,2,2,2,3,2,2,3,2.5,2.3333333333333335,2.4166666666666665,3,2,3,3,4,2,3,3,2,3,3,3,3,4,3,3,3,3,2.8333333333333335,2.8333333333333335,3.1666666666666665,2.9444444444444446
INV-471,Hombre,18,RM,Sí,Otra,3°,6.8,54,Sí,8,Gratuidad,Sí,Local,No,5,34,No,2,2,1,3,1,2,2,3,3,3,3,2,3,4,2,3,2,2.875,2.4375,3,3,3,4,3,4,3,3,3,3,2,4,4,3,3.2857142857142856,3.142857142857143,3.2142857142857144,3,3,2,1,1,3,1,1,1,3,2,2,2.1666666666666665,1.6666666666666667,1.9166666666666667,2,2,3,3,2,2,4,3,4,3,3,2,3,2,4,2,4,3,2.3333333333333335,3.1666666666666665,3,2.8333333333333335
INV-472,Mujer,17,Región norte,No,Psicología,1°,4.2,NA,No,0,Gratuidad,Sí,Local,No,2,14,Sí,2,3,2,3,3,3,2,2,3,1,2,2,2,2,2,3,2.5,2.125,2.3125,2,2,2,1,1,3,1,1,1,2,1,1,2,2,1.7142857142857142,1.4285714285714286,1.5714285714285714,2,3,4,3,4,3,3,4,4,3,3,4,3.1666666666666665,3.5,3.3333333333333335,3,2,2,3,2,2,2,3,2,3,3,3,2,2,3,2,4,3,2.3333333333333335,2.6666666666666665,2.6666666666666665,2.5555555555555554
INV-473,Mujer,22,RM,Sí,Otra,1°,6.9,47,Sí,11,Beca excelencia,No,Local,No,5,31,No,4,3,4,3,3,3,3,1,1,1,2,1,2,1,1,1,3,1.25,2.125,3,3,3,3,2,3,3,3,3,3,3,4,3,3,2.857142857142857,3.142857142857143,3,2,3,3,3,3,3,2,2,2,2,1,3,2.8333333333333335,2,2.4166666666666665,2,2,2,2,2,3,2,3,3,3,2,3,1,2,2,3,2,2,2.1666666666666665,2.6666666666666665,2,2.2777777777777777
INV-474,Hombre,20,RM,No,Psicología,2°,4.3,60,No,0,Sin beca,No,Local,No,2,6,No,1,2,2,2,1,1,2,2,2,3,3,3,3,2,4,3,1.625,2.875,2.25,2,1,2,2,1,2,3,2,1,2,1,1,1,1,1.8571428571428572,1.2857142857142858,1.5714285714285714,2,2,2,2,4,3,1,2,2,3,1,2,2.5,1.8333333333333333,2.1666666666666665,3,3,3,3,2,2,2,3,3,3,3,4,3,2,3,2,3,3,2.6666666666666665,3,2.6666666666666665,2.7777777777777777
INV-475,Mujer,22,RM,No,Psicología,5°,4.7,20,No,0,Sin beca,No,Desplazado/a,Sí,4,16,No,2,3,2,2,1,3,3,1,1,2,2,2,2,3,1,3,2.125,2,2.0625,4,3,3,3,4,3,2,4,4,3,3,2,4,3,3.142857142857143,3.2857142857142856,3.2142857142857144,1,1,1,1,1,1,3,2,2,2,1,2,1,2,1.5,4,3,4,3,3,4,2,4,3,2,4,3,3,4,4,4,3,4,3.5,3,3.6666666666666665,3.388888888888889
INV-476,Mujer,22,Región sur,No,Educación,2°,4.8,53,No,0,Gratuidad,No,Desplazado/a,No,3,25,No,2,2,2,2,3,2,2,2,3,4,4,4,4,3,4,3,2.125,3.625,2.875,3,3,2,3,3,3,3,3,3,2,2,2,3,2,2.857142857142857,2.4285714285714284,2.642857142857143,2,3,3,3,4,1,2,2,2,1,3,2,2.6666666666666665,2,2.3333333333333335,2,1,2,2,2,1,4,3,2,2,1,2,3,2,2,1,3,1,1.6666666666666667,2.3333333333333335,2,2
INV-477,Mujer,21,RM,No,Trabajo Social,4°,6.7,39,Sí,29,Gratuidad,No,Desplazado/a,Sí,4,15,No,3,3,3,3,2,3,2,4,4,3,3,3,2,2,3,2,2.875,2.75,2.8125,3,2,4,3,3,3,3,3,3,4,3,3,2,4,3,3.142857142857143,3.0714285714285716,1,2,1,3,2,3,2,2,3,2,2,2,2,2.1666666666666665,2.0833333333333335,4,3,3,4,2,4,3,4,4,3,4,2,3,2,2,3,2,1,3.3333333333333335,3.3333333333333335,2.1666666666666665,2.9444444444444446
INV-478,Hombre,24,RM,No,Enfermería,4°,4.4,52,Sí,24,Gratuidad,Sí,Desplazado/a,No,3,14,Sí,2,3,3,3,1,3,2,3,1,2,1,2,2,2,3,4,2.5,2.125,2.3125,2,2,2,2,3,3,2,3,3,3,3,4,3,3,2.2857142857142856,3.142857142857143,2.7142857142857144,2,2,2,2,2,1,3,3,3,3,2,2,1.8333333333333333,2.6666666666666665,2.25,2,3,3,3,3,2,3,1,1,2,2,2,2,1,1,2,2,1,2.6666666666666665,1.8333333333333333,1.5,2
INV-479,Mujer,20,Región centro,Sí,Educación,2°,5,39,Sí,27,Otra beca,Sí,Desplazado/a,No,3,3,No,2,1,1,2,2,2,2,1,2,3,3,4,3,3,2,3,1.625,2.875,2.25,3,3,2,2,3,3,2,1,2,2,2,2,2,2,2.5714285714285716,1.8571428571428572,2.2142857142857144,3,2,2,2,3,1,2,1,3,2,1,2,2.1666666666666665,1.8333333333333333,2,3,3,3,4,4,4,3,2,3,3,2,3,2,3,3,3,3,2,3.5,2.6666666666666665,2.6666666666666665,2.9444444444444446
INV-480,Hombre,17,RM,No,Trabajo Social,2°,5.7,55,Sí,31,Gratuidad,Sí,Desplazado/a,No,4,27,No,3,1,1,2,1,3,1,2,2,2,1,1,1,1,1,3,1.75,1.5,1.625,2,2,1,2,2,2,1,3,3,3,2,2,2,3,1.7142857142857142,2.5714285714285716,2.142857142857143,4,4,2,2,3,2,4,4,4,4,4,4,2.8333333333333335,4,3.4166666666666665,3,2,4,2,3,3,3,2,3,2,3,2,3,4,3,4,4,4,2.8333333333333335,2.5,3.6666666666666665,3
INV-481,Mujer,20,RM,No,Trabajo Social,2°,3.5,28,Sí,27,Gratuidad,No,Local,No,1,16,Sí,3,1,3,2,1,2,2,1,1,2,3,1,1,2,3,2,1.875,1.875,1.875,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1.8571428571428572,1.4285714285714286,1.6428571428571428,3,3,3,3,3,1,3,1,4,3,2,3,2.6666666666666665,2.6666666666666665,2.6666666666666665,3,3,1,2,2,1,2,1,3,1,1,4,2,2,3,2,2,2,2,2,2.1666666666666665,2.0555555555555554
INV-482,Mujer,20,RM,Sí,Otra,3°,4.8,42,Sí,9,Beca excelencia,Sí,Local,Sí,2,22,No,3,4,4,3,3,4,3,3,4,3,4,4,4,3,4,3,3.375,3.625,3.5,3,3,4,3,3,2,4,4,2,2,3,2,2,4,3.142857142857143,2.7142857142857144,2.9285714285714284,2,2,3,1,2,2,3,3,3,2,2,2,2,2.5,2.25,3,3,4,3,3,4,2,2,3,2,2,2,3,4,3,3,3,2,3.3333333333333335,2.1666666666666665,3,2.8333333333333335
INV-483,Mujer,26,Región centro,No,Enfermería,5°,4.5,45,No,0,Sin beca,No,Local,No,4,34,No,1,1,1,1,1,2,2,1,3,3,3,2,1,1,4,2,1.25,2.375,1.8125,4,4,4,4,4,4,4,4,3,4,3,2,4,3,4,3.2857142857142856,3.642857142857143,2,4,2,3,1,2,2,3,2,1,2,2,2.3333333333333335,2,2.1666666666666665,4,3,4,4,3,4,3,2,4,3,4,4,4,4,4,4,3,4,3.6666666666666665,3.3333333333333335,3.8333333333333335,3.611111111111111
INV-484,Mujer,17,Región sur,No,Psicología,2°,6.5,34,No,0,Gratuidad,Sí,Local,No,4,36,No,3,3,2,3,4,3,3,3,2,2,2,1,1,1,3,3,3,1.875,2.4375,4,4,4,3,3,4,3,4,3,4,2,3,3,3,3.5714285714285716,3.142857142857143,3.357142857142857,1,2,3,2,3,2,2,2,1,2,1,2,2.1666666666666665,1.6666666666666667,1.9166666666666667,4,4,4,4,3,4,4,2,4,4,3,2,3,3,3,3,3,3,3.8333333333333335,3.1666666666666665,3,3.3333333333333335
INV-485,Mujer,22,RM,No,Trabajo Social,2°,4.9,48,No,0,Gratuidad,Sí,Desplazado/a,Sí,4,38,No,4,2,4,4,3,4,4,3,4,3,3,3,3,4,3,3,3.5,3.25,3.375,3,4,3,2,3,2,3,2,3,3,3,3,3,4,2.857142857142857,3,2.9285714285714284,3,2,1,1,1,2,3,3,3,3,3,3,1.6666666666666667,3,2.3333333333333335,3,2,2,3,3,2,3,3,4,3,3,1,4,4,4,4,3,3,2.5,2.8333333333333335,3.6666666666666665,3
INV-486,Mujer,22,RM,Sí,Enfermería,2°,5.5,47,No,0,Otra beca,Sí,Local,No,4,37,No,3,4,4,3,3,3,4,2,2,3,2,1,3,3,1,1,3.25,2,2.625,2,3,3,3,3,4,4,2,2,3,3,3,2,3,3.142857142857143,2.5714285714285716,2.857142857142857,1,4,2,2,1,1,2,2,2,2,3,2,1.8333333333333333,2.1666666666666665,2,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,3,3,3,3.3333333333333335,3.8333333333333335,3.5,3.5555555555555554
INV-487,Mujer,21,RM,Sí,Otra,1°,4,28,No,0,Sin beca,Sí,Local,No,4,14,Sí,1,2,3,2,2,2,2,3,3,2,2,2,3,3,3,2,2.125,2.5,2.3125,2,2,2,4,2,3,2,3,3,2,3,2,2,1,2.4285714285714284,2.2857142857142856,2.357142857142857,4,4,3,4,3,1,2,2,3,2,3,3,3.1666666666666665,2.5,2.8333333333333335,2,3,4,2,2,1,2,3,3,2,2,2,3,3,3,3,3,2,2.3333333333333335,2.3333333333333335,2.8333333333333335,2.5
INV-488,Hombre,26,Región centro,Sí,Enfermería,5°,4.7,37,No,0,Sin beca,Sí,Local,No,4,4,No,2,2,2,2,3,2,2,1,2,4,2,3,2,1,2,3,2,2.375,2.1875,2,3,1,2,2,2,2,3,3,3,2,3,2,3,2,2.7142857142857144,2.357142857142857,2,2,2,2,1,3,2,3,2,1,2,1,2,1.8333333333333333,1.9166666666666667,2,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2.5,3,2.8333333333333335,2.7777777777777777
