id,sexo,edad,nivel_educacional,estado_civil,n_hijos,region,tipo_organizacion,anos_residencia,tipo_zona,nivel_ses,acceso_servicios_basicos,victima_delito_anio,confianza_carabineros,confianza_municipio,anos_en_organizacion,cargo_directivo,actividad_laboral,migrante,acceso_areas_verdes,esc_i01,esc_i02,esc_i03,esc_i04,esc_i05,esc_i06,esc_i07,esc_i08,esc_i09,esc_i10,esc_i11,esc_i12,esc_i13,esc_i14,esc_i15,esc_i16,esc_pertenencia,esc_influencia,esc_total,ecs_i01,ecs_i02,ecs_i03,ecs_i04,ecs_i05,ecs_i06,ecs_i07,ecs_i08,ecs_i09,ecs_i10,ecs_i11,ecs_i12,ecs_i13,ecs_i14,ecs_i15,ecs_i16,ecs_i17,ecs_i18,ecs_redes_apoyo,ecs_confianza,ecs_normas_reciprocidad,ecs_total,ebc_i01,ebc_i02,ebc_i03,ebc_i04,ebc_i05,ebc_i06,ebc_i07,ebc_i08,ebc_i09,ebc_i10,ebc_i11,ebc_i12,ebc_i13,ebc_i14,ebc_satisfaccion_barrio,ebc_cohesion,ebc_total,cps_i01,cps_i02,cps_i03,cps_i04,cps_i05,cps_i06,cps_i07,cps_i08,cps_i09,cps_i10,cps_i11,cps_i12,cps_formal,cps_informal,cps_total
SC-448,Mujer,38,Básica,Conviviente,2,RM,Cooperativa,10,Semi-rural,Bajo,Sí,No,3,3,1,Sí,Empleado/a,Sí,Sí,3,3,3,3,3,4,3,4,3,3,4,3,4,3,4,3,3.25,3.375,3.3125,3,4,3,2,4,2,3,2,3,3,2,4,2,2,3,1,2,2,3,2.8333333333333335,2,2.611111111111111,3,4,3,4,4,3,4,3,4,3,4,4,3,2,3.5714285714285716,3.2857142857142856,3.4285714285714284,3,3,2,1,2,1,2,2,4,2,2,2,2,2.3333333333333335,2.1666666666666665
SC-449,Hombre,68,Técnico,Separado/a,2,Valparaíso,Org. social,26,Rural,Medio,Sí,Sí,2,NA,22,No,Jubilado/a,No,Sí,1,2,3,2,2,2,2,3,2,2,2,2,1,1,1,4,2.125,1.875,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,2,3,2,4,2.3333333333333335,2.1666666666666665,2.6666666666666665,2.388888888888889,3,3,3,3,2,2,3,2,3,2,4,3,3,3,2.7142857142857144,2.857142857142857,2.7857142857142856,3,3,2,2,3,2,2,3,2,2,2,3,2.5,2.3333333333333335,2.4166666666666665
SC-450,Hombre,29,Técnico,Separado/a,3,RM,Org. social,1,Urbano,Medio,Sí,No,4,5,5,No,Desempleado/a,No,Sí,3,4,3,3,3,4,4,3,4,4,3,3,4,4,4,3,3.375,3.625,3.5,4,4,3,2,3,4,4,3,3,3,3,4,4,4,4,3,4,4,3.3333333333333335,3.3333333333333335,3.8333333333333335,3.5,2,3,2,4,3,3,3,4,3,4,3,3,4,4,2.857142857142857,3.5714285714285716,3.2142857142857144,4,3,2,2,4,2,3,2,3,2,3,2,2.8333333333333335,2.5,2.6666666666666665
SC-451,Hombre,58,Media,Soltero/a,2,RM,Voluntariado,10,Urbano,Bajo,Sí,Sí,2,2,29,No,Jubilado/a,No,Sí,1,2,2,2,1,1,3,3,1,2,2,2,2,2,2,1,1.875,1.75,1.8125,3,2,2,3,2,1,2,2,2,3,2,2,2,2,3,3,3,3,2.1666666666666665,2.1666666666666665,2.6666666666666665,2.3333333333333335,3,3,3,3,3,3,2,3,3,4,2,3,4,4,2.857142857142857,3.2857142857142856,3.0714285714285716,2,3,2,3,2,3,2,1,2,3,1,1,2.5,1.6666666666666667,2.0833333333333335
SC-452,Mujer,46,Técnico,Soltero/a,2,O'Higgins,Junta vecinos,16,Urbano,Bajo,Sí,No,4,NA,6,No,Desempleado/a,Sí,No,4,3,4,4,4,3,4,1,3,4,4,3,3,3,3,3,3.375,3.25,3.3125,3,3,2,3,2,3,3,3,2,2,2,3,2,2,1,3,2,2,2.6666666666666665,2.5,2,2.388888888888889,4,3,3,4,4,4,2,2,3,2,2,2,4,3,3.4285714285714284,2.5714285714285716,3,3,2,3,2,2,2,4,3,3,3,3,4,2.3333333333333335,3.3333333333333335,2.8333333333333335
SC-453,Mujer,62,Universitario,Separado/a,3,RM,Org. social,1,Rural,Bajo,No,No,4,3,9,No,Labores hogar,No,Sí,2,2,1,3,2,2,3,3,4,3,3,3,3,3,2,2,2.25,2.875,2.5625,3,2,3,4,3,3,3,3,3,3,4,3,2,3,2,3,2,2,3,3.1666666666666665,2.3333333333333335,2.8333333333333335,4,3,3,3,3,3,2,4,3,3,4,3,3,2,3,3.142857142857143,3.0714285714285716,2,1,2,2,3,3,3,3,2,2,2,2,2.1666666666666665,2.3333333333333335,2.25
SC-454,Hombre,39,Media,Soltero/a,3,RM,Org. social,3,Rural,Bajo,Sí,Sí,2,3,13,No,Independiente,No,Sí,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,2,3,3.25,3.125,1,2,3,3,2,2,3,3,2,2,3,3,3,2,2,3,2,3,2.1666666666666665,2.6666666666666665,2.5,2.4444444444444446,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2.142857142857143,2.142857142857143,2.142857142857143,3,3,3,4,4,2,2,2,2,2,3,2,3.1666666666666665,2.1666666666666665,2.6666666666666665
SC-455,Hombre,45,Media,Casado/a,0,RM,Club deportivo,8,Urbano,Bajo,No,No,2,3,7,No,Jubilado/a,Sí,Sí,1,1,2,2,1,3,2,2,2,3,3,2,2,3,2,4,1.75,2.625,2.1875,3,3,2,3,3,3,3,3,3,2,4,3,3,3,4,2,2,3,2.8333333333333335,3,2.8333333333333335,2.888888888888889,2,4,2,3,4,2,4,2,2,3,2,2,2,3,3,2.2857142857142856,2.642857142857143,3,2,2,3,2,1,2,2,2,3,2,2,2.1666666666666665,2.1666666666666665,2.1666666666666665
SC-456,Mujer,54,Técnico,Viudo/a,3,Valparaíso,Junta vecinos,50,Semi-rural,Bajo,Sí,No,3,2,8,No,Labores hogar,No,Sí,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1.875,1.75,1.8125,2,3,2,1,2,3,2,2,3,3,4,2,3,3,2,3,2,2,2.1666666666666665,2.6666666666666665,2.5,2.4444444444444446,2,2,2,2,3,2,3,2,2,1,2,3,2,1,2.2857142857142856,1.8571428571428572,2.0714285714285716,2,3,2,3,2,3,3,3,3,4,4,3,2.5,3.3333333333333335,2.9166666666666665
SC-457,Hombre,71,Postgrado,Casado/a,4,Valparaíso,Club deportivo,15,Semi-rural,Alto,Sí,Sí,3,4,3,No,Labores hogar,No,Sí,4,4,4,3,3,3,4,2,4,4,3,2,3,2,4,2,3.375,3,3.1875,3,2,3,3,3,4,4,4,3,2,3,3,2,2,3,2,4,4,3,3.1666666666666665,2.8333333333333335,3,2,3,2,2,1,2,2,2,2,3,1,2,3,2,2,2.142857142857143,2.0714285714285716,2,2,2,4,2,3,3,2,3,2,3,3,2.5,2.6666666666666665,2.5833333333333335
SC-458,Hombre,18,Media,Soltero/a,5,RM,Junta vecinos,20,Urbano,Bajo,Sí,No,2,2,7,No,Empleado/a,No,No,3,3,4,4,2,3,3,4,3,4,4,4,3,4,4,3,3.25,3.625,3.4375,3,3,4,3,2,4,3,3,2,4,3,4,2,4,3,4,3,3,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3,3,2,3,3,4,3,3,3,1,3,4,3,3,3,2.857142857142857,2.9285714285714284,3,3,2,3,2,3,1,3,1,1,2,3,2.6666666666666665,1.8333333333333333,2.25
SC-459,Hombre,53,Media,Casado/a,3,RM,Junta vecinos,10,Semi-rural,Medio,Sí,No,4,NA,10,Sí,Jubilado/a,No,Sí,3,2,3,3,3,4,4,3,4,2,3,3,3,4,2,3,3.125,3,3.0625,3,3,2,2,2,2,2,2,3,3,1,3,3,3,2,3,4,3,2.3333333333333335,2.3333333333333335,3,2.5555555555555554,2,2,2,3,3,3,2,2,2,1,2,2,1,3,2.4285714285714284,1.8571428571428572,2.142857142857143,3,2,4,3,3,3,1,1,2,3,2,2,3,1.8333333333333333,2.4166666666666665
SC-460,Mujer,59,Básica,Casado/a,3,O'Higgins,Voluntariado,6,Urbano,Medio,No,No,4,3,11,No,Labores hogar,Sí,Sí,4,3,3,3,3,4,4,4,3,3,3,3,2,3,3,2,3.5,2.75,3.125,3,4,3,3,4,4,2,2,2,3,2,4,2,3,2,3,3,2,3.5,2.5,2.5,2.8333333333333335,3,2,3,3,3,3,4,3,3,3,4,4,4,3,3,3.4285714285714284,3.2142857142857144,4,3,3,1,4,2,1,2,2,1,1,2,2.8333333333333335,1.5,2.1666666666666665
SC-461,Mujer,63,Básica,Separado/a,0,Valparaíso,Voluntariado,8,Urbano,Bajo,Sí,Sí,3,4,1,No,Empleado/a,Sí,No,2,2,2,2,2,2,1,4,3,2,2,3,2,2,2,3,2.125,2.375,2.25,2,2,2,3,3,3,2,3,2,2,3,2,2,2,3,2,2,2,2.5,2.3333333333333335,2.1666666666666665,2.3333333333333335,2,2,3,2,3,2,2,2,3,2,2,2,2,3,2.2857142857142856,2.2857142857142856,2.2857142857142856,2,2,1,2,2,1,3,3,1,1,3,3,1.6666666666666667,2.3333333333333335,2
SC-462,Hombre,24,Media,Separado/a,1,Otra,Junta vecinos,21,Urbano,Medio,No,No,2,3,27,No,Empleado/a,Sí,No,3,2,4,3,4,3,4,3,2,3,2,3,2,3,2,4,3.25,2.625,2.9375,4,3,3,3,3,3,2,3,2,3,1,3,3,2,2,2,3,2,3.1666666666666665,2.3333333333333335,2.3333333333333335,2.611111111111111,3,3,2,3,2,2,3,2,3,3,3,3,3,4,2.5714285714285716,3,2.7857142857142856,3,2,3,4,3,4,4,3,3,3,3,4,3.1666666666666665,3.3333333333333335,3.25
SC-463,Mujer,25,Media,Separado/a,3,O'Higgins,Voluntariado,14,Semi-rural,Bajo,Sí,No,4,3,8,No,Independiente,Sí,No,3,4,2,3,3,3,2,2,3,3,3,3,3,4,4,2,2.75,3.125,2.9375,4,3,4,3,3,4,3,3,3,3,3,2,3,3,4,3,2,3,3.5,2.8333333333333335,3,3.111111111111111,3,2,2,3,3,2,3,2,3,2,3,2,2,1,2.5714285714285716,2.142857142857143,2.357142857142857,2,2,4,3,4,2,4,3,4,4,4,3,2.8333333333333335,3.6666666666666665,3.25
SC-464,Mujer,45,Básica,Casado/a,6,Maule,Cooperativa,2,Urbano,Bajo,Sí,No,4,4,6,No,Empleado/a,No,No,2,2,3,2,2,3,3,2,3,3,3,3,3,4,3,3,2.375,3.125,2.75,3,3,4,3,3,3,4,2,4,2,3,3,2,3,3,3,2,2,3.1666666666666665,3,2.5,2.888888888888889,3,2,2,2,2,2,4,3,3,2,4,3,3,2,2.4285714285714284,2.857142857142857,2.642857142857143,3,3,2,2,3,3,3,3,2,3,2,2,2.6666666666666665,2.5,2.5833333333333335
SC-465,Hombre,44,Universitario,Soltero/a,0,RM,Club deportivo,15,Semi-rural,Bajo,Sí,No,4,4,4,No,Empleado/a,No,No,2,2,2,3,3,2,2,3,3,3,3,3,3,2,3,3,2.375,2.875,2.625,3,3,3,4,3,4,3,3,3,2,3,2,4,3,3,3,3,3,3.3333333333333335,2.6666666666666665,3.1666666666666665,3.0555555555555554,3,4,3,3,4,3,4,2,3,3,4,4,3,2,3.4285714285714284,3,3.2142857142857144,3,3,4,3,3,4,1,2,3,2,2,2,3.3333333333333335,2,2.6666666666666665
SC-466,Hombre,47,Universitario,Casado/a,0,Valparaíso,Org. social,3,Urbano,Bajo,Sí,No,3,3,15,No,Independiente,No,No,3,2,3,2,2,3,2,4,2,2,2,2,3,2,2,2,2.625,2.125,2.375,2,3,2,4,3,2,1,2,3,2,3,3,1,2,3,3,2,1,2.6666666666666665,2.3333333333333335,2,2.3333333333333335,2,3,1,3,3,3,1,1,2,1,2,2,2,1,2.2857142857142856,1.5714285714285714,1.9285714285714286,1,1,1,2,2,2,2,2,3,3,3,2,1.5,2.5,2
SC-467,Mujer,70,Media,Casado/a,4,Valparaíso,Voluntariado,22,Semi-rural,Alto,No,Sí,5,2,8,No,Labores hogar,No,Sí,3,4,2,3,3,2,3,2,2,3,3,2,3,4,2,4,2.75,2.875,2.8125,3,3,3,3,4,4,4,3,4,4,4,3,3,4,2,3,3,3,3.3333333333333335,3.6666666666666665,3,3.3333333333333335,3,2,2,1,2,3,2,2,3,3,4,2,2,3,2.142857142857143,2.7142857142857144,2.4285714285714284,3,4,3,3,4,2,4,4,4,3,4,4,3.1666666666666665,3.8333333333333335,3.5
SC-468,Mujer,64,Universitario,Soltero/a,5,Otra,Junta vecinos,6,Semi-rural,Medio,Sí,Sí,2,1,3,No,Labores hogar,No,Sí,2,1,2,2,2,1,1,2,3,2,2,1,2,2,3,2,1.625,2.125,1.875,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.2222222222222223,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1.4285714285714286,1.4285714285714286,1.4285714285714286,1,3,3,1,2,1,1,2,2,2,2,2,1.8333333333333333,1.8333333333333333,1.8333333333333333
SC-469,Hombre,45,Media,Soltero/a,1,O'Higgins,Voluntariado,1,Urbano,Medio,No,Sí,2,2,5,No,Independiente,No,Sí,1,3,3,2,4,2,3,2,2,3,3,3,3,2,3,3,2.5,2.75,2.625,2,3,2,2,4,3,2,1,2,2,2,1,1,2,1,2,2,1,2.6666666666666665,1.6666666666666667,1.5,1.9444444444444444,3,3,3,3,3,3,3,2,2,2,3,2,3,4,3,2.5714285714285716,2.7857142857142856,3,1,2,1,2,2,1,1,2,2,1,3,1.8333333333333333,1.6666666666666667,1.75
SC-470,Mujer,77,Media,Casado/a,3,RM,Club deportivo,2,Semi-rural,Alto,No,Sí,4,4,40,No,Labores hogar,Sí,Sí,2,3,4,4,4,4,4,3,3,2,4,3,2,2,2,3,3.5,2.625,3.0625,3,2,3,3,3,2,3,2,4,3,4,3,4,4,4,2,4,3,2.6666666666666665,3.1666666666666665,3.5,3.111111111111111,4,3,4,4,4,4,4,2,4,3,3,3,3,3,3.857142857142857,3,3.4285714285714284,4,2,3,3,3,2,3,4,3,3,4,3,2.8333333333333335,3.3333333333333335,3.0833333333333335
SC-471,Mujer,38,Media,Soltero/a,3,Otra,Club deportivo,2,Urbano,Medio,Sí,No,3,4,7,No,Desempleado/a,Sí,No,2,2,3,2,2,2,3,1,4,2,3,2,2,3,2,2,2.125,2.5,2.3125,3,3,3,3,4,4,2,3,4,3,3,1,3,2,3,3,2,3,3.3333333333333335,2.6666666666666665,2.6666666666666665,2.888888888888889,2,3,3,2,1,3,3,3,4,3,2,3,3,2,2.4285714285714284,2.857142857142857,2.642857142857143,3,3,4,2,3,2,3,3,3,4,4,4,2.8333333333333335,3.5,3.1666666666666665
SC-472,Mujer,61,Universitario,Separado/a,0,Otra,Club deportivo,8,Urbano,Alto,Sí,No,4,5,18,No,Labores hogar,No,Sí,3,4,4,3,4,3,3,4,4,4,4,4,3,4,3,2,3.5,3.5,3.5,4,3,3,3,3,3,3,3,4,4,4,2,3,2,3,3,2,2,3.1666666666666665,3.3333333333333335,2.5,3,2,3,2,3,3,3,3,4,4,4,4,4,4,3,2.7142857142857144,3.857142857142857,3.2857142857142856,3,4,4,3,3,3,2,2,2,2,3,3,3.3333333333333335,2.3333333333333335,2.8333333333333335
SC-473,Mujer,46,Básica,Conviviente,3,Otra,Voluntariado,NA,Rural,Bajo,No,No,4,5,10,Sí,Labores hogar,Sí,No,2,3,3,3,3,4,3,3,3,2,2,3,3,2,3,3,3,2.625,2.8125,4,4,4,3,3,3,4,3,4,4,3,2,4,4,4,4,4,4,3.5,3.3333333333333335,4,3.611111111111111,4,4,4,3,3,4,4,4,4,4,4,4,3,2,3.7142857142857144,3.5714285714285716,3.642857142857143,3,3,3,2,4,3,4,3,3,4,4,4,3,3.6666666666666665,3.3333333333333335
SC-474,Hombre,50,Media,Soltero/a,0,RM,Cooperativa,3,Urbano,Alto,Sí,No,4,4,2,No,Independiente,No,Sí,4,4,3,3,3,4,3,4,4,4,3,4,4,4,3,4,3.5,3.75,3.625,3,4,4,4,4,4,3,3,4,4,4,3,3,3,3,4,3,3,3.8333333333333335,3.5,3.1666666666666665,3.5,4,3,4,4,4,4,3,2,2,2,2,3,4,2,3.7142857142857144,2.4285714285714284,3.0714285714285716,3,3,2,2,3,2,3,4,3,2,3,3,2.5,3,2.75
SC-475,Hombre,45,Media,Conviviente,3,O'Higgins,Junta vecinos,29,Urbano,Medio,Sí,Sí,3,2,2,No,Labores hogar,No,No,2,2,2,3,2,2,3,3,2,3,3,3,3,2,3,4,2.375,2.875,2.625,2,3,2,3,3,4,2,2,2,3,3,2,2,3,3,1,2,2,2.8333333333333335,2.3333333333333335,2.1666666666666665,2.4444444444444446,2,4,3,4,3,2,3,4,3,3,3,3,3,3,3,3.142857142857143,3.0714285714285716,3,2,3,3,2,1,1,2,2,2,2,2,2.3333333333333335,1.8333333333333333,2.0833333333333335
SC-476,Mujer,35,Técnico,Conviviente,2,RM,Org. social,50,Semi-rural,Medio,No,Sí,5,2,13,No,Labores hogar,No,No,3,3,2,4,2,4,3,2,3,3,2,3,3,3,3,3,2.875,2.875,2.875,2,2,3,2,3,2,1,2,2,2,1,4,3,3,3,4,3,2,2.3333333333333335,2,3,2.4444444444444446,3,2,4,3,3,4,3,3,4,3,3,3,3,2,3.142857142857143,3,3.0714285714285716,2,4,4,3,3,3,3,4,3,4,2,4,3.1666666666666665,3.3333333333333335,3.25
SC-477,Mujer,47,Media,Conviviente,2,Valparaíso,Junta vecinos,6,Urbano,Medio,Sí,No,3,2,10,No,Independiente,No,No,2,3,3,2,1,2,2,4,3,3,2,3,3,2,3,4,2.375,2.875,2.625,3,4,4,4,3,3,4,3,3,3,3,4,2,4,3,4,4,3,3.5,3.3333333333333335,3.3333333333333335,3.388888888888889,4,3,3,4,3,4,4,3,4,4,3,3,2,4,3.5714285714285716,3.2857142857142856,3.4285714285714284,3,3,3,3,4,3,4,3,4,3,3,4,3.1666666666666665,3.5,3.3333333333333335
SC-478,Hombre,35,Técnico,Casado/a,4,RM,Voluntariado,30,Urbano,Bajo,Sí,No,3,2,2,No,Empleado/a,Sí,Sí,3,3,4,4,3,3,3,3,3,3,4,4,2,2,3,2,3.25,2.875,3.0625,3,2,2,2,2,2,4,4,4,4,2,3,2,3,4,4,4,4,2.1666666666666665,3.5,3.5,3.0555555555555554,4,3,3,4,2,3,3,3,2,3,4,3,2,4,3.142857142857143,3,3.0714285714285716,2,2,2,2,2,4,3,2,3,3,2,2,2.3333333333333335,2.5,2.4166666666666665
SC-479,Mujer,34,Básica,Conviviente,3,RM,Voluntariado,16,Urbano,Bajo,Sí,No,4,4,26,No,Jubilado/a,No,Sí,2,3,2,2,3,2,2,3,2,2,4,2,3,2,3,3,2.375,2.625,2.5,2,3,2,3,3,3,4,4,4,2,3,3,3,4,4,3,4,4,2.6666666666666665,3.3333333333333335,3.6666666666666665,3.2222222222222223,2,3,4,3,3,3,4,4,4,4,4,3,4,4,3.142857142857143,3.857142857142857,3.5,4,4,3,4,4,3,2,3,3,3,4,4,3.6666666666666665,3.1666666666666665,3.4166666666666665
SC-480,Hombre,28,Media,Casado/a,0,Otra,Org. social,14,Rural,Alto,No,Sí,5,5,1,No,Independiente,Sí,No,3,4,4,4,4,4,3,2,4,3,3,4,3,3,4,3,3.5,3.375,3.4375,2,3,4,3,4,4,2,3,3,3,2,3,2,3,4,3,3,2,3.3333333333333335,2.6666666666666665,2.8333333333333335,2.9444444444444446,3,2,4,3,3,3,3,4,3,3,4,3,3,3,3,3.2857142857142856,3.142857142857143,3,3,2,2,2,2,3,3,4,4,4,3,2.3333333333333335,3.5,2.9166666666666665
SC-481,Mujer,53,Básica,Casado/a,3,RM,Voluntariado,44,Urbano,Bajo,No,No,2,3,12,No,Empleado/a,No,Sí,4,4,4,2,4,3,2,1,3,2,3,3,3,3,4,2,3,2.875,2.9375,2,1,3,2,2,2,2,2,2,2,2,2,3,2,1,3,1,2,2,2,2,2,2,4,2,1,3,2,3,4,2,4,3,4,3,4,2.4285714285714284,3.4285714285714284,2.9285714285714284,3,2,2,2,2,3,3,1,3,1,2,2,2.3333333333333335,2,2.1666666666666665
SC-482,Mujer,47,Técnico,Casado/a,1,Valparaíso,Junta vecinos,17,Semi-rural,Bajo,Sí,Sí,5,5,1,Sí,Independiente,Sí,No,3,4,4,4,3,4,4,4,3,3,4,4,3,3,4,4,3.75,3.5,3.625,2,3,2,2,2,2,2,3,2,1,2,3,3,2,2,2,1,1,2.1666666666666665,2.1666666666666665,1.8333333333333333,2.0555555555555554,3,3,3,3,3,4,3,3,2,2,3,3,4,2,3.142857142857143,2.7142857142857144,2.9285714285714284,4,4,3,2,4,4,2,4,3,2,3,1,3.5,2.5,3
SC-483,Hombre,48,Media,Soltero/a,1,RM,Voluntariado,1,Urbano,Bajo,Sí,No,3,4,3,Sí,Empleado/a,No,Sí,4,3,3,4,3,4,3,3,3,3,3,3,1,3,3,2,3.375,2.625,3,4,2,3,3,2,3,3,3,3,3,4,2,3,3,3,4,4,3,2.8333333333333335,3,3.3333333333333335,3.0555555555555554,2,4,3,2,2,3,4,2,1,2,1,3,2,2,2.857142857142857,1.8571428571428572,2.357142857142857,3,2,3,3,3,2,2,2,3,2,2,3,2.6666666666666665,2.3333333333333335,2.5
SC-484,Hombre,25,Básica,Casado/a,2,Valparaíso,Cooperativa,1,Rural,Alto,Sí,No,3,3,1,No,Empleado/a,Sí,No,3,2,3,2,3,2,2,3,2,3,2,2,3,3,2,4,2.5,2.625,2.5625,3,3,3,2,2,3,2,2,2,3,3,3,4,2,3,3,2,4,2.6666666666666665,2.5,3,2.7222222222222223,2,2,2,1,3,3,2,2,3,2,3,3,1,3,2.142857142857143,2.4285714285714284,2.2857142857142856,1,2,2,2,2,1,2,3,4,3,3,2,1.6666666666666667,2.8333333333333335,2.25
SC-485,Hombre,39,Media,Casado/a,5,RM,Org. social,2,Urbano,Bajo,Sí,No,4,2,8,No,Desempleado/a,No,Sí,1,2,3,2,3,2,3,2,2,3,3,3,3,2,2,3,2.25,2.625,2.4375,3,2,2,3,2,2,3,3,4,4,3,4,3,3,4,3,3,2,2.3333333333333335,3.5,3,2.9444444444444446,3,3,3,2,2,2,3,4,3,4,3,3,2,2,2.5714285714285716,3,2.7857142857142856,2,2,3,4,3,1,3,1,3,3,2,3,2.5,2.5,2.5
SC-486,Mujer,63,Básica,Casado/a,2,Otra,Voluntariado,1,Semi-rural,Bajo,No,No,1,2,28,No,Empleado/a,No,No,2,2,2,2,3,2,2,3,2,1,3,2,1,2,2,3,2.25,2,2.125,2,2,2,2,3,2,3,2,1,2,1,2,1,2,2,2,2,1,2.1666666666666665,1.8333333333333333,1.6666666666666667,1.8888888888888888,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1.4285714285714286,1.7142857142857142,1.5714285714285714,3,3,2,2,3,2,3,2,3,2,2,3,2.5,2.5,2.5
SC-487,Mujer,46,Básica,Casado/a,4,Otra,Junta vecinos,1,Urbano,Medio,No,No,3,3,12,No,Empleado/a,No,No,4,4,3,3,3,3,3,4,3,4,3,4,4,2,3,2,3.375,3.125,3.25,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3.3333333333333335,4,3.8333333333333335,3.7222222222222223,3,2,3,2,2,4,2,4,2,2,3,2,2,2,2.5714285714285716,2.4285714285714284,2.5,3,2,2,1,2,2,3,3,2,2,4,3,2,2.8333333333333335,2.4166666666666665
SC-488,Mujer,41,Básica,Separado/a,3,RM,Org. social,12,Urbano,Medio,No,Sí,4,2,NA,No,Empleado/a,No,Sí,3,3,3,4,4,3,3,2,3,3,4,4,3,4,4,3,3.125,3.5,3.3125,3,3,2,3,2,3,3,4,3,3,3,2,3,4,2,2,2,3,2.6666666666666665,3,2.6666666666666665,2.7777777777777777,3,3,2,2,3,2,2,3,2,2,4,3,3,3,2.4285714285714284,2.857142857142857,2.642857142857143,4,3,4,3,3,1,3,3,2,1,2,1,3,2,2.5
SC-489,Mujer,37,Básica,Separado/a,2,O'Higgins,Org. social,10,Urbano,Medio,No,No,1,3,1,No,Empleado/a,No,No,2,3,3,2,4,3,3,3,3,3,2,2,4,2,3,1,2.875,2.5,2.6875,2,3,3,2,3,2,3,1,2,1,1,2,2,2,2,3,1,2,2.5,1.6666666666666667,2,2.0555555555555554,2,2,2,2,3,3,3,3,2,4,3,3,4,3,2.4285714285714284,3.142857142857143,2.7857142857142856,3,2,4,4,1,2,3,3,3,2,3,3,2.6666666666666665,2.8333333333333335,2.75
SC-490,Mujer,38,Media,Casado/a,3,RM,Junta vecinos,7,Semi-rural,Medio,Sí,No,1,2,3,No,Independiente,No,Sí,1,2,2,2,3,1,1,1,2,2,1,1,3,1,2,2,1.625,1.75,1.6875,2,2,2,2,3,2,2,3,2,2,1,3,2,3,1,2,2,2,2.1666666666666665,2.1666666666666665,2,2.111111111111111,2,3,3,2,3,3,4,1,2,3,2,3,2,1,2.857142857142857,2,2.4285714285714284,2,4,3,3,4,2,2,2,3,4,3,3,3,2.8333333333333335,2.9166666666666665
SC-491,Mujer,57,Básica,Conviviente,3,RM,Junta vecinos,NA,Urbano,Medio,No,No,4,5,8,Sí,Labores hogar,No,No,3,3,4,2,3,3,2,2,2,4,3,2,3,3,3,1,2.75,2.625,2.6875,2,3,3,2,3,2,3,3,2,3,3,4,3,3,4,2,4,3,2.5,3,3.1666666666666665,2.888888888888889,3,4,3,4,3,4,4,4,3,3,3,2,3,3,3.5714285714285716,3,3.2857142857142856,3,3,3,2,1,3,3,3,3,2,3,3,2.5,2.8333333333333335,2.6666666666666665
SC-492,Mujer,62,Postgrado,Conviviente,2,RM,Junta vecinos,2,Urbano,Medio,Sí,No,5,NA,7,No,Empleado/a,No,Sí,3,3,4,4,4,3,4,4,4,3,3,3,4,3,3,3,3.625,3.25,3.4375,4,4,4,4,3,4,2,3,3,2,3,4,4,4,3,3,4,4,3.8333333333333335,2.8333333333333335,3.6666666666666665,3.4444444444444446,2,2,2,2,2,3,2,2,4,4,3,4,3,3,2.142857142857143,3.2857142857142856,2.7142857142857144,2,2,4,3,3,3,4,3,3,4,4,4,2.8333333333333335,3.6666666666666665,3.25
SC-493,Mujer,55,Universitario,Casado/a,0,Valparaíso,Org. social,13,Urbano,Bajo,Sí,Sí,5,3,2,No,Empleado/a,No,No,3,3,3,2,3,3,3,4,3,3,3,4,4,3,4,3,3,3.375,3.1875,3,2,2,2,2,2,3,2,2,3,2,4,2,2,2,1,1,2,2.1666666666666665,2.6666666666666665,1.6666666666666667,2.1666666666666665,2,2,3,2,2,3,2,2,3,3,2,2,2,3,2.2857142857142856,2.4285714285714284,2.357142857142857,3,2,2,3,2,2,3,4,3,3,3,2,2.3333333333333335,3,2.6666666666666665
SC-494,Hombre,22,Técnico,Soltero/a,4,O'Higgins,Club deportivo,18,Urbano,Bajo,Sí,No,4,4,6,No,Labores hogar,No,No,2,3,2,3,1,2,2,3,2,2,3,3,2,3,4,2,2.25,2.625,2.4375,2,2,2,2,3,3,1,1,2,1,2,1,3,2,4,2,4,3,2.3333333333333335,1.3333333333333333,3,2.2222222222222223,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2.142857142857143,2.2857142857142856,2.2142857142857144,3,3,4,3,2,2,2,3,3,2,2,2,2.8333333333333335,2.3333333333333335,2.5833333333333335
